student_id,student_name,label,image_number,lighting,occlusion,attendance,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
S033,Student_033,32,16,Normal,None,Present,-1.309015,-0.613098,0.365586,-0.913261,0.21359,-1.229095,-0.133537,-0.748032,0.030263,-0.350679,0.524288,2.286036,0.704306,1.529425,0.380434,-2.64725,0.925655,1.899315,0.12857,-0.342379,-0.172841,1.397956,-0.068021,-0.604205,-0.860883,0.921056,3.090471,-1.570412,1.008236,0.737067,-1.494656,1.612905,2.308424,1.36337,-0.4162,-0.864454,0.095231,-0.072357,0.80355,-0.583549,-1.051564,0.049798,0.697071,0.926396,-0.439942,-1.201899,-0.018906,-0.111849,-0.303621,1.873974,-0.454774,-0.045214,0.666123,0.37394,1.246634,-0.961433,-0.607256,-0.554377,-1.197986,-0.191971,0.173554,-0.742934,1.065981,0.72745,-0.872275,0.184223,-0.909785,-1.082806,1.03312,-0.460677,-0.459356,1.743447,0.035076,-0.03722,-0.990698,0.519217,1.100288,-0.120627,1.196833,-0.150744,-0.89491,-0.702801,-0.904782,1.02895,1.215413,0.296589,-2.956229,1.540284,-0.685756,-0.865383,0.650019,0.204783,0.263904,1.099039,0.436759,0.933565,-0.281315,-0.716946,-0.085876,0.494623,-1.06352,-0.752204,1.189517,-0.732269,-1.506998,-1.260022,1.09834,1.365728,0.92225,-1.709069,-0.726341,1.053489,-1.364967,1.265013,-2.003716,0.392918,-0.188101,0.561747,0.049857,-0.632589,0.303908,-0.224002,0.446884,-0.692733,-0.563363,0.032251,-0.640288,1.095071
S033,Student_033,32,17,Bright,Partial,Present,-2.01194,0.03156,1.024546,-0.401032,0.035765,-1.505897,0.626685,0.606978,0.381636,-0.620153,-0.005854,1.634511,1.042827,1.411073,0.070599,-2.304582,0.365962,1.988951,0.053719,-0.18432,0.269902,1.150201,0.180663,-0.880678,-1.271826,0.487615,3.28015,-0.894238,0.81588,0.217816,-1.024199,0.989586,2.547248,0.554337,-0.04445,-0.883338,0.119196,0.049639,0.149199,-0.307112,-1.22624,0.277304,1.149767,0.708858,-0.098526,-1.434976,-0.284236,-0.1074,-0.150112,2.018958,-0.386614,0.56143,1.20089,0.482424,1.430624,-0.846825,0.014233,-0.132949,-0.659451,0.482258,0.141825,-0.413289,0.994401,0.413354,-0.784516,0.667949,-1.478424,-0.6872,1.59576,-0.38957,0.14708,1.315144,0.064419,0.189431,-0.939231,0.020362,1.522259,-0.151517,1.445887,0.183949,-0.775376,-1.197645,-0.577175,1.074412,1.284117,0.649546,-2.052025,1.732369,-0.473993,-0.657052,-0.204821,0.284314,0.133612,1.364069,-0.016401,-0.597164,-0.867184,-0.721839,0.566639,0.590166,-0.932734,-0.912129,0.582459,-0.519684,-1.418718,-0.752626,0.342008,1.687798,1.042043,-1.397884,-0.075379,1.189131,-1.233181,1.281905,-1.968501,0.523102,-0.187028,0.451034,0.281899,-1.113877,0.530241,-0.352182,0.693803,-1.138429,-0.251299,0.027717,-1.04853,1.661032
S033,Student_033,32,18,Low,Partial,Present,-1.365548,-0.606762,0.801859,-0.035476,0.276079,-0.765661,-0.121866,-0.183158,0.982343,-0.036248,0.097826,1.292895,-0.072433,1.64265,0.040444,-2.533519,0.889445,1.084674,0.126548,-0.224815,0.039601,1.465529,0.714544,-0.809462,-0.760418,0.609609,3.068247,-0.99462,0.613123,1.326926,-1.48485,0.899472,2.05677,1.455993,-0.33496,-1.403206,0.535548,0.254116,0.63485,-0.486825,-1.302145,-0.033481,1.178953,0.136866,-0.625858,-1.131397,-0.749635,-0.15261,-0.193587,1.694697,-0.192837,0.167177,0.845071,0.567339,1.405344,-0.987895,-1.169295,-1.05287,-0.792953,-0.065325,0.062376,-0.948602,0.126244,0.197173,-1.126545,0.490136,-1.401224,-0.517934,1.637468,0.374558,-0.1649,1.042596,1.230799,-0.436399,-0.762528,0.690683,1.548954,-0.43586,1.198952,-0.51504,-0.778839,-0.879007,-0.749048,1.352063,1.599129,0.528926,-2.360663,1.272323,-0.457809,-0.985975,-0.119563,0.15611,-0.575802,1.3116,0.535179,0.569001,-0.755391,-0.205988,0.589801,0.668441,-0.939496,-1.96034,0.818752,-0.186959,-1.022597,-0.954458,0.568979,1.385622,1.001722,-2.007045,-0.303508,0.259075,-1.469402,1.897205,-2.331092,0.865289,-0.233248,0.427708,-0.222334,-0.934751,0.557797,0.038775,0.306605,-0.607438,-0.167871,0.982559,-0.941677,1.010503
S033,Student_033,32,19,Bright,Masked,Present,-1.722493,-0.688963,0.123326,0.096125,0.260603,-1.139418,0.203253,0.064667,0.587415,-0.488181,-0.015062,2.17519,-0.400006,1.089681,-0.100199,-2.339146,1.00542,1.148352,-0.0072,-0.312588,-0.219164,1.096424,0.271729,-0.655328,-0.840351,0.6627,3.302444,-0.991844,0.882536,0.926875,-0.825752,0.660642,1.907792,1.015769,0.221191,-1.293034,0.951134,0.29872,1.103696,0.124287,-1.19921,-0.250973,0.906467,1.149252,-0.364547,-1.359539,-0.415365,-0.172573,-0.259454,1.829379,-0.401462,0.407525,0.279602,0.50976,1.358529,-0.361313,-0.69709,-0.643124,-0.28499,0.517745,0.230006,-0.155268,0.323493,0.638431,0.066504,0.946552,-1.470443,-0.806325,1.455337,-0.071085,0.332192,1.39407,0.114819,-0.595909,-0.835164,0.497668,2.074418,-0.322494,1.560506,-0.931352,-0.175391,-0.477296,-0.703091,1.310547,1.273214,0.211455,-2.327661,1.88238,-0.498402,-0.712892,-0.417292,0.327267,0.384873,0.954099,0.582125,0.347759,-0.762799,-0.653651,0.485869,0.648608,-0.757953,-1.044699,0.99484,-0.886832,-1.410235,-1.453199,1.059762,1.949427,0.364008,-1.769531,-0.162013,0.994321,-1.375401,1.576149,-1.819927,0.910139,-0.528996,0.102989,0.280001,-0.618599,0.623735,-0.370975,0.081814,-1.139456,-0.30523,0.606414,-0.828981,0.856017
S033,Student_033,32,20,Low,None,Absent,-1.761821,-1.1031,-0.039356,-0.576312,0.482008,-0.852244,0.674691,0.288944,0.349525,-0.427665,0.266095,2.123887,0.998273,1.532859,-0.352966,-2.689869,0.467692,2.810714,-0.252638,-0.663055,0.054043,1.226757,0.084814,-0.804455,-1.118429,0.878477,3.187055,-1.163253,0.545382,0.588736,-0.716246,0.932193,2.254557,1.451174,0.057549,-1.464435,0.324409,-0.319309,0.452488,-0.028319,-0.892048,0.04884,1.359953,1.191528,0.105528,-0.810617,-0.562334,0.023332,-0.171131,2.163003,-0.214892,-0.655675,0.689853,0.907712,1.820518,-0.535684,-0.858078,-0.46701,-0.603883,0.394284,0.691935,-0.359315,1.369063,0.382118,-0.010556,1.099232,-1.222439,-0.742963,1.263062,-0.179821,0.205018,1.652288,-0.139352,-0.677013,-1.075904,0.524379,1.839772,-0.228566,1.44741,0.448795,-1.213898,-0.32588,-0.90319,1.097174,1.225849,0.934097,-2.369501,1.271491,-0.687186,-0.541822,-0.380311,-0.203195,0.255086,1.23184,0.368243,-0.073574,-0.439432,-0.64166,0.512348,0.50631,-0.607784,-0.976451,1.040891,-0.895832,-0.576071,-0.993335,0.396127,1.471931,1.063771,-2.145089,-0.039177,0.88655,-1.05548,1.381281,-1.203753,0.460176,-0.561585,0.083409,0.148327,-0.75491,0.76,-0.529387,0.074393,-0.513212,-0.139724,0.69322,-0.664465,0.859687
S034,Student_034,33,1,Bright,None,Present,0.831,0.10069,-1.86916,0.8209,-0.509253,1.624298,1.597938,2.168507,-0.234163,-0.220884,-0.568857,0.010347,0.36115,-1.479333,0.512003,-2.468783,2.476365,-0.378524,-0.195243,0.672667,0.734833,-2.295135,-0.75993,1.277557,0.984824,-1.145534,0.947949,0.388792,-0.932713,-0.029053,-1.92671,0.925185,1.474445,-0.045322,0.106496,0.601433,-0.398281,-1.681904,1.154932,1.60109,0.948238,1.335452,-0.313416,0.473792,-0.786343,-1.086562,-1.619988,0.92204,-0.318342,0.521159,-1.625221,0.047008,1.636864,-0.292952,1.022967,2.428535,1.65013,-1.260054,-0.398727,-0.1235,-0.303688,1.058191,-0.35052,0.318016,1.501811,-1.562572,0.731252,-0.554005,0.600587,-0.337136,-0.076063,-1.017802,-1.852816,0.643574,-1.027223,1.180787,0.828202,0.924079,-0.145393,-0.061296,-2.523163,0.613213,-0.90253,0.253476,-0.967557,0.754211,0.151031,-1.522843,1.372144,0.063476,-1.141737,1.383523,-0.770729,0.375725,1.770442,0.26545,0.212076,-0.277247,-0.754258,-0.429187,-2.565343,0.681741,0.564845,-1.723255,0.696114,-2.654561,2.139952,-0.287661,-0.32243,0.564484,0.596847,-1.794762,-0.235192,0.609863,-0.681672,0.92461,-1.231301,0.087003,-1.943391,-0.312,-1.408629,0.587676,1.758953,1.514251,-0.05747,-1.270724,0.763732,0.164982
S034,Student_034,33,2,Normal,Partial,Present,0.629029,0.361148,-2.081822,0.383321,-0.45052,1.027753,1.906101,1.613949,-0.10787,-0.676516,-0.392943,-0.77613,-0.160961,-0.742246,-0.344613,-2.043062,2.132492,0.035431,-0.849817,0.54211,0.660316,-1.521823,-0.082605,1.75055,1.12181,-1.248831,1.144565,0.647648,-0.710543,-0.213008,-2.028765,0.652844,1.382668,-0.711169,0.495728,0.687305,-0.068615,-2.160073,1.064899,1.519249,0.920517,1.755197,-0.064622,0.828616,-0.971427,-1.412135,-1.430829,0.127264,0.06664,1.239158,-2.038991,0.600041,1.669268,0.657586,0.762307,2.740672,0.986252,-1.419389,-0.269881,-0.155812,-0.182045,1.61679,-0.073227,0.482033,0.828036,-1.143499,0.504237,-0.912117,0.921658,-0.321879,0.646214,-0.448912,-1.738274,0.739878,-1.631993,1.255416,0.330892,0.437291,-0.685213,-0.015579,-2.531375,0.627286,-0.760046,0.321306,-0.80169,0.620119,0.51385,-0.84779,1.119572,0.015024,-0.779517,0.93749,-0.932235,-0.133632,1.530697,0.247649,0.400288,0.602461,-0.869903,-0.113253,-2.327841,0.910571,-0.136786,-0.98891,0.168945,-3.267362,2.627065,-0.464661,-0.493212,0.401706,0.277729,-1.273995,0.123664,-0.112083,-0.520386,0.670524,-0.931268,0.55664,-1.45437,-0.135015,-1.728608,0.629044,0.874274,1.758557,-0.519825,-0.604439,0.941778,0.201024
S034,Student_034,33,3,Bright,None,Present,1.221904,0.125269,-1.950445,0.626173,-0.269285,1.282325,1.620433,2.135079,-0.120703,-0.963985,-0.080839,-0.311395,0.011176,-0.985928,0.681853,-1.875741,2.727465,-0.212436,-0.205687,1.082898,1.084753,-1.905722,-1.097061,1.117524,0.963756,-0.867585,1.145993,0.959367,-1.062334,-0.195437,-1.556658,0.828705,1.426838,-0.500207,-0.455896,0.415435,-0.664144,-2.159437,1.027527,1.634801,0.370087,1.540593,-0.079816,0.126448,-0.681638,-1.272272,-1.283965,0.279422,0.354213,0.884396,-2.407557,0.090272,1.912893,0.162262,0.728933,2.706665,1.280927,-1.190306,-0.304664,0.56182,0.166231,1.715187,-0.253956,0.100856,0.715285,-1.240844,-0.017496,-0.053707,0.875624,-0.298042,0.019435,-0.242611,-1.605873,0.292298,-1.429515,1.383931,1.081771,0.696092,-0.233295,0.265993,-3.097682,0.368397,-1.226343,0.361492,-0.853976,0.907361,0.111289,-1.358265,1.358387,0.031047,-0.537311,0.61447,-0.437403,-0.229593,2.145293,0.067217,0.270158,-0.290478,-0.484654,-0.148999,-2.528026,0.976614,0.461331,-1.231225,-0.038966,-3.280741,2.011093,-0.589972,-0.766424,0.488677,0.602062,-1.285077,-0.186431,0.024557,-0.806526,0.928759,-1.58876,1.103241,-1.757305,-0.50378,-1.703896,0.557083,1.794581,1.425984,0.107665,-0.862969,0.924369,-0.133778
S034,Student_034,33,4,Normal,Partial,Absent,0.815536,0.321519,-1.998573,0.245739,-0.271253,0.9887,2.011029,2.065644,0.088421,-0.56297,-0.674088,0.148212,-0.351479,-0.529996,0.609688,-1.718559,2.154252,-0.589879,-0.539732,0.425401,0.940592,-1.969089,-0.217436,1.314286,1.176077,-1.110615,1.146998,0.824108,-0.606415,-0.496456,-2.049557,0.454363,1.6567,-0.16592,-0.331363,0.578918,-0.305913,-2.062988,1.257272,1.032199,0.870957,2.006179,-0.192106,0.798982,-0.467758,-1.02629,-1.063984,0.212627,0.438872,1.53441,-1.754266,0.014928,1.921574,0.060156,0.908079,2.30933,1.753654,-1.537643,-0.352167,0.735873,-0.191233,1.167239,0.222176,0.097304,0.665583,-1.826769,0.63111,-0.93256,0.885031,-0.570017,0.887415,-0.42786,-2.374376,0.493737,-1.040345,1.54686,0.403273,0.868066,-0.068483,0.142009,-2.389193,0.672774,-1.516795,-0.065053,-1.180897,1.134375,0.685795,-0.8923,1.365638,-0.715197,-0.73387,0.856396,-0.323678,-0.03605,2.150662,0.957725,0.406202,-0.072715,-0.732108,-0.46563,-2.35205,0.136956,0.410043,-1.148449,-0.564068,-3.467834,2.48209,-0.172116,-0.904006,1.093813,0.764956,-1.466941,-0.018375,0.695676,-0.894341,0.852247,-0.979261,0.428085,-1.593466,0.005755,-1.945331,1.035205,1.297226,1.875302,-0.360023,-0.973979,0.457094,-0.354649
S034,Student_034,33,5,Normal,Masked,Present,1.063628,0.25164,-1.960602,1.160997,-0.166773,1.373614,1.503842,1.98823,-0.162688,-0.397502,-0.176519,0.148091,0.375465,-0.928415,0.02276,-2.366636,2.098877,-0.197918,-0.150789,-0.165305,0.931385,-2.261348,-0.453328,1.820461,0.859912,-0.740823,1.447052,0.798721,-1.289651,0.110754,-1.949365,-0.046538,1.210855,0.064271,0.033019,0.790695,0.245632,-1.983736,0.904831,0.889466,0.666704,1.12916,-0.471721,0.249336,-0.780784,-0.947368,-1.329246,0.472308,0.033614,1.324802,-1.526784,0.563433,1.691025,-0.253876,0.828687,2.053112,1.603946,-1.868905,-0.209644,0.420506,0.155447,1.394948,-0.033815,-0.398331,1.59647,-1.424161,0.383002,-0.597193,1.114313,-0.441167,0.858128,-0.48453,-1.759292,0.438078,-1.096726,1.759874,0.693436,1.204058,-0.317703,0.336135,-2.552536,0.514726,-1.390225,0.072209,-0.701719,1.241515,0.133545,-1.616674,1.347734,-0.427471,-0.492357,1.216877,-0.375323,-0.203909,1.315089,0.714681,0.585168,-0.423242,-0.197121,0.411152,-2.316554,0.778516,1.135512,-1.575989,0.716462,-3.163031,2.279828,-0.861228,-0.591552,0.247621,0.614139,-1.410553,-0.259523,1.085762,-0.812712,0.747324,-1.567173,0.835268,-1.763108,-0.194918,-1.891968,0.931441,1.191961,1.941406,-0.803612,-0.635734,0.719819,-0.133185
S034,Student_034,33,6,Low,None,Present,0.734807,0.46628,-1.799728,0.735015,-0.182812,0.311888,1.898305,2.038655,0.378575,-0.483672,-0.856481,-0.33193,0.447214,-0.871211,0.435937,-1.652907,1.824821,-0.45555,-0.72636,0.653779,0.358418,-2.132185,-0.591813,1.974524,0.915391,-1.444932,0.714503,0.986101,-0.566892,-0.113794,-1.905825,0.584052,1.706776,-0.380605,0.077823,0.556666,-0.194877,-1.632859,1.469544,1.25711,1.073798,1.483113,0.410211,0.604365,-1.314205,-0.623599,-1.207734,0.393667,-0.280789,1.176828,-1.24543,0.305723,1.64934,-0.293093,0.726938,2.413144,1.562826,-1.689751,-0.493182,0.276662,-0.304071,1.514674,0.056855,-0.315236,1.069787,-1.143215,0.615043,-1.058754,0.94464,-0.31344,0.491787,-0.483313,-1.786486,0.487084,-1.002016,1.612822,1.302629,0.889249,-0.355629,-0.265153,-2.108138,0.328939,-1.058211,0.293931,-1.136011,0.113141,0.341901,-1.252084,1.022773,0.116511,-1.376619,1.169878,-0.393975,-0.147022,2.384939,1.251769,0.336774,-0.334764,-0.568494,-0.557863,-2.175998,1.49923,0.646149,-1.319715,-0.016923,-3.219086,1.531915,-0.651959,-0.132917,0.422525,0.636929,-1.589089,0.111314,1.065744,-0.483896,0.730016,-1.385716,0.38112,-0.930312,-0.195275,-1.327344,0.621866,1.308908,1.707212,-0.781431,-1.110477,0.615033,0.04474
S034,Student_034,33,7,Normal,Partial,Present,0.750141,0.471537,-2.117638,0.680196,0.072883,1.518354,2.203292,1.944878,0.002358,-0.665191,-1.013556,-0.019764,-0.244877,-1.340924,-0.328367,-1.838383,2.441235,-0.182019,-0.758278,0.46016,1.261818,-2.10904,-0.836827,1.827449,1.558609,-1.269737,0.697891,0.780237,-0.909915,0.439306,-2.085235,0.535882,1.429822,-0.132221,-0.323235,0.744307,-0.37421,-2.521034,0.82405,0.795865,0.298139,1.974883,-0.090303,0.76171,-0.823816,-0.692461,-1.544146,0.858265,0.011973,0.845064,-2.123756,-0.080158,1.344122,0.635973,0.835658,2.256221,2.352533,-0.967883,-0.687764,0.763916,-0.171513,1.27418,-0.197494,-0.115651,0.903672,-1.510499,0.362858,-0.490972,0.926461,-0.324968,0.957374,-0.22594,-1.584307,0.137745,-1.6459,1.580463,0.68827,0.425982,-0.183328,-0.535208,-2.468515,0.002481,-1.016945,0.553238,-1.721405,-0.315048,0.657181,-1.666422,1.186184,-0.511759,-0.532669,1.318524,-0.653098,0.034354,1.614731,0.489383,0.806823,-0.114957,-0.81775,-0.062817,-2.315675,0.667841,0.625203,-1.673277,-0.016773,-3.181357,2.202166,-0.597849,-0.84247,0.321902,0.101539,-1.582913,0.525848,0.06527,-0.621704,0.370424,-1.043466,0.3958,-1.520754,-0.213404,-1.603465,0.873704,1.279889,2.261183,-0.796602,-0.815277,1.017032,-0.205889
S034,Student_034,33,8,Normal,Partial,Present,1.083947,0.410169,-1.384585,0.357502,-0.173621,1.370932,1.348346,1.363173,-0.077318,-0.448094,0.232894,-0.190571,0.295186,-1.266733,-0.136312,-1.552911,1.774107,-0.041851,-0.039355,0.496919,0.515162,-1.688738,-0.390437,1.412755,1.028308,-1.355584,0.999078,0.75978,-0.8143,-0.404742,-1.89295,0.445239,1.791787,-0.200736,0.127485,-0.441266,-0.582932,-1.969305,1.454776,1.324749,0.887524,1.563132,0.004175,0.42681,-0.992381,-0.612946,-1.121259,0.467612,0.162761,0.898396,-1.382357,-0.272148,1.65554,0.460301,0.865099,2.314674,1.144033,-0.896183,0.011989,0.960881,-0.127265,0.957834,-0.779207,0.30148,1.171024,-1.41207,0.218784,-0.399328,0.770922,-0.338804,-0.031873,-0.161597,-2.047468,0.293577,-1.273868,1.704914,0.540111,0.839602,-0.733738,-0.060528,-2.307239,0.310729,-0.745063,0.17203,-0.861349,0.586134,0.363286,-0.97805,1.555222,-0.493972,-0.728283,1.245161,-0.539092,-0.214494,1.814478,0.174876,0.46905,-0.020735,-0.453526,-0.416904,-1.950178,-0.339852,0.430574,-1.635,0.375075,-2.962043,2.61896,-1.083608,-0.390533,1.015372,0.674417,-1.773059,0.098759,0.454914,-0.904965,1.088151,-0.722352,0.45169,-1.455098,-0.80177,-1.665224,0.620734,1.677076,2.135134,-0.632568,-0.841745,0.808344,0.130681
S034,Student_034,33,9,Bright,None,Absent,0.749771,0.229641,-2.200783,0.391536,-0.388982,1.323333,1.608502,1.978561,0.230704,-0.824449,-0.276422,-0.592011,0.18172,-0.756263,-0.077425,-1.915163,2.246769,-0.055525,-0.786514,0.870996,0.742495,-2.525408,-0.961804,1.044158,0.71353,-1.429224,0.727407,0.255339,-0.815803,0.421828,-1.660417,0.632771,1.222923,-0.723821,-0.084604,0.36291,-0.061322,-2.173938,1.494606,0.817646,0.348342,1.519946,-0.278501,0.275209,-0.935137,-1.290849,-1.933235,0.14322,-0.252905,1.187388,-1.757562,0.06921,1.572633,0.445679,0.655024,2.625199,1.770849,-1.338049,-0.426365,0.300677,0.166424,1.210434,0.69764,-0.307364,1.294242,-1.12629,-0.003997,-0.569061,0.683892,-0.461927,0.812689,-0.61155,-1.548384,-0.016591,-1.649155,1.403919,0.376555,0.477548,-0.97209,0.293032,-2.256764,0.547117,-1.373886,0.480749,-0.443538,0.788916,0.183324,-1.284176,1.720844,-0.541053,-0.914849,1.046011,-0.438,-0.38875,0.933482,0.415493,1.327985,0.015767,-1.01245,-0.478625,-2.444168,1.145521,0.5524,-1.157634,0.43845,-2.966946,1.834578,-0.332879,-0.677815,1.082807,0.47509,-1.558598,-0.175552,0.2866,-0.973399,0.803099,-0.798001,0.168023,-1.454443,0.108292,-1.982775,0.676595,1.507989,1.343936,0.041407,-0.395451,1.094779,-0.826126
S034,Student_034,33,10,Low,None,Present,1.033217,0.619492,-1.852147,0.113184,-0.390082,1.312907,1.843252,2.22686,-0.44383,-0.336502,-0.598828,-0.439171,0.230512,-1.265408,-0.024862,-2.112708,1.918453,0.001113,-0.53752,0.449885,0.581003,-1.373345,-0.883329,1.235378,0.975398,-1.111935,0.905466,-0.078859,-0.627591,-0.267509,-1.545138,0.816012,1.63193,-0.40821,0.210191,0.010783,-0.410281,-2.493744,0.822879,0.893249,0.785756,0.765773,-0.051641,0.886787,-0.474892,-1.243305,-1.164067,0.652718,0.017392,1.515443,-1.684898,0.47186,1.542614,0.217741,0.812451,2.367811,1.516542,-1.682293,-0.324874,0.973101,0.248548,1.467686,0.028149,0.216104,0.930315,-1.202588,0.174156,-0.822572,0.672534,0.074717,0.942897,-0.445215,-2.116658,0.230464,-0.951029,1.490769,0.746278,0.868002,0.342932,-0.20211,-2.288045,0.09323,-1.209643,0.40435,-0.893979,0.285874,0.353256,-1.609699,1.230946,-0.077284,-1.362784,0.918426,-0.442381,-0.218058,1.481733,0.687097,0.316243,-0.444285,-0.971682,-0.05765,-2.503118,0.993714,0.810879,-1.26765,0.186995,-3.168789,2.914932,-0.189074,-0.009317,0.21001,0.440958,-1.240254,0.358742,0.741087,-0.631864,0.916592,-1.11377,0.84172,-1.57942,-0.037882,-1.337767,0.799454,1.29058,1.646259,-0.680685,-0.642289,1.493534,-0.113062
S034,Student_034,33,11,Normal,None,Present,0.886093,0.399132,-1.459315,0.596047,-0.37971,1.067303,2.246204,2.186962,-0.302874,-0.503566,-0.422674,-0.060139,0.403035,-0.765935,0.231865,-2.24418,2.18691,0.024395,0.029658,-0.097949,0.977978,-1.6641,-1.289241,1.831602,1.537138,-1.115994,1.349082,0.466223,-0.194534,0.080241,-2.468358,1.10113,1.268823,-0.491498,0.081039,0.430199,-0.12708,-1.932788,1.481726,0.800093,0.846437,1.446874,-0.199628,0.065533,-0.581462,-1.160934,-1.808616,0.286559,0.265697,0.882262,-2.297318,0.255955,2.086026,-0.098399,0.490426,1.863101,1.150947,-1.417816,-0.453094,0.436034,-0.032189,1.612738,-0.060755,0.115323,1.096991,-1.354389,0.539741,-0.939156,0.750263,-0.555352,0.262766,-0.427614,-1.831923,0.171739,-1.089737,1.362287,0.83225,1.382289,-0.139308,-0.051915,-2.57221,0.453766,-1.435073,0.244656,-1.364812,0.867263,0.022878,-1.324316,0.834481,-0.298932,-0.992599,0.760509,-0.638203,-0.916322,1.184574,-0.103523,0.846278,-0.12042,-1.434524,-0.032545,-2.23593,0.6394,0.694119,-1.525591,0.272737,-2.96676,2.152893,-0.816705,-0.2917,0.506667,0.375741,-1.275997,0.372088,0.710261,-1.34384,0.733194,-1.621827,0.287091,-1.685998,-0.511289,-1.79606,0.008609,1.326985,1.678296,-0.043668,-0.799321,0.447211,-0.347866
S034,Student_034,33,12,Normal,Partial,Present,0.837845,0.417125,-2.345277,0.537407,-0.439295,1.385366,1.706714,1.534511,0.232537,0.047257,-0.548689,-0.097984,0.273657,-0.476732,-0.482163,-1.820496,1.910641,-0.345166,-0.363575,0.715982,1.11555,-2.33043,-0.550532,1.659914,0.601945,-1.38492,1.120002,0.48967,-0.892012,-0.008035,-1.588631,1.12913,1.304679,-0.454204,0.179578,1.083156,-0.233552,-1.960916,1.146269,1.138791,0.523035,1.619594,0.57073,0.73198,-0.683551,-0.959008,-1.195088,0.374566,0.028065,0.839044,-1.600917,0.791348,1.826526,-0.192762,0.722735,3.009921,1.115004,-1.062707,-0.559753,0.180525,0.310461,1.444424,-0.013691,-0.252459,1.468249,-1.597781,0.163501,-0.473384,0.582828,-0.441289,0.965528,-1.055358,-2.01721,0.513832,-1.312617,1.089219,0.338122,0.980027,-0.123778,-0.263488,-1.771172,0.459902,-0.801571,0.169679,-0.540573,0.349209,0.528257,-1.905912,1.763149,-0.105544,-0.93815,0.953282,-0.530589,-0.731932,1.393983,0.694167,0.992528,-0.427266,-0.257141,-0.763651,-2.190442,0.758292,0.440798,-1.008286,0.292037,-2.532701,2.194766,-0.691875,-0.196138,0.433456,0.658319,-1.229103,-0.235945,0.539303,-0.600573,1.079574,-1.163063,0.87044,-1.241599,-0.490141,-1.779272,0.839674,1.263272,1.71402,-0.081833,-0.870226,0.767198,0.458161
S034,Student_034,33,13,Normal,None,Absent,1.059693,0.175883,-1.506699,0.191777,0.074988,0.728522,1.19657,1.796626,-0.066,-0.278853,-0.026989,-0.020478,0.140105,-1.160154,-0.510179,-1.827215,1.886545,-0.187027,-0.165604,1.448745,0.816137,-2.362923,-0.640297,0.875879,0.824599,-1.164796,1.233026,1.11955,-0.594093,-0.212323,-1.29687,1.194324,1.287229,-0.833536,-0.66775,0.606259,0.079303,-2.188165,1.071238,1.370732,0.777291,1.508361,0.502473,0.395375,-0.644566,-1.045176,-0.973161,0.802784,0.159014,1.215353,-1.326769,0.146389,1.820364,-0.365339,0.941456,2.282031,1.725444,-1.476767,-0.406242,0.842115,-0.124344,1.505698,0.406679,-0.245181,1.343919,-1.631263,0.683642,-0.371742,0.610743,-1.04622,0.195698,-0.499551,-2.299385,0.237505,-1.145405,1.411212,0.587856,0.525993,0.28166,-0.235624,-2.380656,0.555064,-1.455345,0.320431,-1.158783,0.846678,0.1934,-1.49029,1.440062,0.141169,-0.971153,1.054448,-0.573845,-0.050488,1.303035,0.95716,1.027871,-0.214543,-0.027981,-1.059497,-2.103379,1.779982,0.518324,-1.220323,0.646022,-3.057031,2.30537,-0.060088,-0.771731,0.900901,0.757556,-1.731322,0.085395,0.584781,-1.038575,1.239806,-1.181538,0.40007,-1.824446,-0.494634,-1.711275,0.932074,0.904593,1.52613,0.052407,-1.225039,0.843301,-0.293887
